,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1,77.74597016889280000,14.11139810767290000,69.01277487888790000,32.21947477326260000,73.06789945890010000,55.39513792128480000,38.71504241497970000,179.26109600508000000,572.49579519260700000,98.64666183943580000,634.15958549588100000,191.54274487223800000,435.13200694710500000,780.23702771884900000,398.59392088853100000,457.13808743422300000,870.42279572361500000,369.58377657090400000,549.03761905268600000,361.70049190271600000,559.06248526268300000,877.02520396242200000
2,66.45400808064040000,57.23956402749660000,142.55524493696500000,88.14691413811000000,117.25560512603300000,156.65916035870100000,361.52809477557600000,357.86236759520100000,438.02236156322200000,235.16193089211400000,470.61940604896100000,256.34722731042700000,768.49182135630600000,1030.22676801248000000,599.22830624789100000,1069.84894302184000000,708.91222265658000000,580.74098344222000000,698.60933047420200000,465.05329335880600000,381.77118468360000000,
3,52.68994943948310000,41.60905668017030000,36.24319193778960000,28.95353418798800000,49.43549471744710000,44.24593983391800000,45.23145208740460000,52.18862599315120000,57.72820149394560000,98.32062539986570000,50.35094158587800000,13.22735305330420000,46.61170374216430000,34.76957675504700000,62.91424406148150000,75.37315233641690000,137.27701368863900000,97.52475050106760000,80.89987752702730000,38.99645172135130000,60.66621211038280000,27.62690118365540000
4,38.05410467690280000,34.59901905455020000,43.69249835315600000,28.89408259695820000,36.35936402135600000,28.35820152865360000,40.43097958133890000,54.19492434625410000,53.52662308208840000,106.57658344853800000,67.31851112224800000,50.91767197626160000,98.21944065232570000,79.64501745200700000,66.07873784671180000,92.99378817326520000,105.35131501150700000,91.59756683210880000,56.02875364671420000,39.13467193698330000,59.61019075349650000,
